CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
778394358,46.0,2.0,26.0,4.0,3.0,1.0,1870.0,1785.0,85.0,0.696,4347.0,88.0,0.76,0.955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
713180433,56.0,2.0,48.0,5.0,3.0,2.0,3934.0,2517.0,1417.0,0.682,4837.0,87.0,0.673,0.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
787458783,49.0,4.0,35.0,5.0,3.0,2.0,3038.0,2133.0,905.0,0.689,4784.0,83.0,0.694,0.702,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720315933,53.0,1.0,39.0,3.0,2.0,3.0,1982.0,1276.0,706.0,0.897,5136.0,76.0,0.949,0.644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
713677158,31.0,1.0,22.0,2.0,2.0,3.0,1623.0,0.0,1623.0,0.501,2126.0,45.0,0.364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
739828308,55.0,3.0,48.0,5.0,2.0,2.0,3088.0,1743.0,1345.0,0.766,3906.0,68.0,0.659,0.564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
720959058,44.0,3.0,33.0,5.0,3.0,1.0,8064.0,2417.0,5647.0,0.644,4412.0,67.0,0.861,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
718090233,56.0,3.0,36.0,3.0,3.0,3.0,10016.0,1872.0,8144.0,0.735,2804.0,37.0,0.542,0.187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
789939558,54.0,2.0,45.0,5.0,3.0,2.0,4523.0,1841.0,2682.0,0.534,5112.0,87.0,0.706,0.407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714169908,53.0,0.0,34.0,5.0,2.0,1.0,1944.0,1140.0,804.0,0.582,4921.0,82.0,0.907,0.586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
796145133,46.0,2.0,40.0,3.0,2.0,2.0,6083.0,1716.0,4367.0,0.618,4528.0,86.0,0.755,0.282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
789233808,38.0,3.0,27.0,6.0,2.0,2.0,2425.0,1396.0,1029.0,0.899,4568.0,74.0,0.897,0.576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
709071408,56.0,5.0,37.0,4.0,2.0,1.0,2607.0,1702.0,905.0,0.802,4949.0,74.0,0.762,0.653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
815830083,53.0,3.0,48.0,6.0,2.0,1.0,1953.0,1215.0,738.0,0.667,4253.0,72.0,0.8,0.622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715932708,41.0,3.0,36.0,4.0,3.0,1.0,5813.0,1614.0,4199.0,0.696,4365.0,75.0,0.875,0.278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715281933,43.0,3.0,36.0,3.0,3.0,2.0,1438.3,0.0,1438.3,0.689,4401.0,73.0,0.698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
787529583,41.0,5.0,30.0,5.0,2.0,3.0,1588.0,0.0,1588.0,0.634,2561.0,61.0,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717446208,62.0,0.0,36.0,6.0,2.0,1.0,3749.0,1980.0,1769.0,0.706,5083.0,69.0,0.643,0.528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715236783,42.0,4.0,36.0,4.0,3.0,2.0,3734.0,2517.0,1217.0,0.724,4792.0,87.0,0.74,0.674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
804583833,56.0,2.0,51.0,4.0,1.0,3.0,1796.0,1243.0,553.0,0.768,4316.0,87.0,0.891,0.692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
713772333,45.0,3.0,34.0,4.0,3.0,1.0,3223.0,243.0,2980.0,0.433,1979.0,38.0,0.462,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715321983,33.0,2.0,36.0,4.0,2.0,1.0,2748.0,1867.0,881.0,0.816,4314.0,75.0,1.027,0.679,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717773433,57.0,0.0,45.0,6.0,1.0,2.0,2448.0,0.0,2448.0,0.606,5464.0,98.0,0.607,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778632933,49.0,3.0,29.0,6.0,1.0,2.0,2548.0,1998.0,550.0,0.679,4702.0,79.0,0.927,0.784,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
808527183,46.0,3.0,41.0,4.0,1.0,1.0,1489.0,949.0,540.0,0.65,4669.0,94.0,0.741,0.637,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714514008,38.0,1.0,29.0,3.0,3.0,3.0,8953.0,0.0,8953.0,0.403,1982.0,43.0,0.303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
711669258,50.0,3.0,36.0,2.0,3.0,3.0,3187.0,986.0,2201.0,0.615,2381.0,47.0,0.516,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
797218233,51.0,2.0,45.0,5.0,1.0,0.0,1757.0,0.0,1757.0,0.533,4550.0,82.0,0.547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710612583,52.0,4.0,36.0,6.0,3.0,2.0,2597.0,1740.0,857.0,0.71,5037.0,80.0,0.778,0.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712613808,45.0,5.0,32.0,3.0,3.0,3.0,5999.0,658.0,5341.0,0.638,4283.0,69.0,0.605,0.11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
807173358,56.0,0.0,51.0,4.0,2.0,3.0,3617.0,878.0,2739.0,0.777,5416.0,76.0,0.9,0.243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778349883,56.0,0.0,36.0,4.0,3.0,1.0,3219.0,2114.0,1105.0,0.655,4188.0,75.0,0.667,0.657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720592533,41.0,4.0,31.0,3.0,3.0,2.0,19782.0,868.0,18914.0,0.808,2535.0,44.0,0.467,0.044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714668433,51.0,4.0,36.0,4.0,3.0,1.0,2522.0,1898.0,624.0,0.674,4122.0,67.0,0.763,0.753,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720967233,43.0,2.0,29.0,4.0,1.0,1.0,3327.0,2517.0,810.0,0.793,4901.0,88.0,0.913,0.757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
718629858,42.0,2.0,32.0,5.0,5.0,3.0,4708.0,0.0,4708.0,0.718,4597.0,89.0,0.679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
737962608,48.0,4.0,41.0,4.0,3.0,2.0,3745.0,2517.0,1228.0,0.672,4550.0,78.0,0.857,0.672,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778207083,53.0,4.0,44.0,3.0,3.0,2.0,11561.0,2189.0,9372.0,0.742,2153.0,39.0,0.5,0.189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
778781508,44.0,2.0,32.0,4.0,3.0,3.0,8477.0,2517.0,5960.0,0.717,2455.0,41.0,0.64,0.297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714142158,59.0,0.0,48.0,2.0,2.0,1.0,2120.0,1411.0,709.0,0.665,3882.0,92.0,0.643,0.666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715390608,45.0,5.0,39.0,5.0,3.0,2.0,2867.0,1209.0,1658.0,0.727,5311.0,81.0,0.976,0.422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715243458,45.0,2.0,36.0,5.0,3.0,1.0,2293.0,1304.0,989.0,0.708,5047.0,94.0,0.679,0.569,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715418508,51.0,1.0,36.0,2.0,1.0,3.0,8671.0,590.0,8081.0,0.693,4399.0,72.0,0.756,0.068,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711164508,49.0,1.0,43.0,1.0,3.0,1.0,34516.0,1163.0,33353.0,0.725,3941.0,71.0,0.821,0.034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
713239308,43.0,2.0,36.0,2.0,3.0,3.0,2679.0,1694.0,985.0,0.603,4640.0,85.0,0.809,0.632,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
712323183,38.0,3.0,22.0,2.0,2.0,1.0,3224.0,0.0,3224.0,0.761,3738.0,63.0,0.658,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
797410983,45.0,3.0,39.0,1.0,2.0,2.0,1438.3,745.0,693.3,0.83,5020.0,83.0,0.766,0.518,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
721167783,54.0,4.0,39.0,1.0,3.0,3.0,7773.0,2465.0,5308.0,0.788,4272.0,69.0,1.029,0.317,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
712130058,44.0,4.0,36.0,3.0,3.0,4.0,8075.0,317.0,7758.0,0.585,2415.0,41.0,0.577,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714060408,57.0,3.0,37.0,3.0,1.0,2.0,3052.0,1603.0,1449.0,0.776,4210.0,82.0,0.907,0.525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
715515333,51.0,3.0,42.0,2.0,1.0,3.0,7932.0,2140.0,5792.0,0.554,4024.0,92.0,0.614,0.27,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
806970033,48.0,3.0,43.0,2.0,2.0,3.0,1753.0,1434.0,319.0,0.805,4588.0,77.0,1.026,0.818,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
817337958,48.0,5.0,33.0,2.0,1.0,3.0,5814.0,1176.0,4638.0,0.627,3796.0,74.0,1.056,0.202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
788132208,53.0,2.0,38.0,3.0,2.0,1.0,1989.0,1003.0,986.0,0.677,5070.0,70.0,0.75,0.504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
812653383,55.0,1.0,50.0,3.0,3.0,3.0,1843.0,1520.0,323.0,0.864,4729.0,92.0,0.704,0.825,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709762908,52.0,1.0,40.0,2.0,2.0,1.0,1438.3,1228.0,210.3,0.659,4991.0,78.0,0.902,0.854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
717114708,34.0,0.0,26.0,3.0,3.0,2.0,2991.0,1830.0,1161.0,0.777,4414.0,77.0,0.878,0.612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
767388783,43.0,3.0,36.0,3.0,3.0,1.0,9560.0,0.0,9560.0,0.802,4601.0,66.0,0.571,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
794719983,44.0,4.0,38.0,2.0,2.0,3.0,2616.0,2505.0,111.0,0.828,2576.0,42.0,0.5,0.958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778378983,54.0,1.0,34.0,5.0,2.0,2.0,2939.0,2152.0,787.0,0.555,2476.0,42.0,0.355,0.732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
773275083,49.0,3.0,37.0,2.0,3.0,0.0,3085.0,966.0,2119.0,0.777,4765.0,79.0,0.646,0.313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
719971458,49.0,5.0,41.0,2.0,3.0,2.0,5275.0,1490.0,3785.0,0.533,4213.0,74.0,1.114,0.282,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
721001883,41.0,3.0,30.0,3.0,1.0,2.0,1950.0,1618.0,332.0,0.75,3357.0,47.0,0.88,0.83,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
778245633,43.0,3.0,33.0,3.0,3.0,1.0,2341.0,1818.0,523.0,0.833,4356.0,70.0,0.628,0.777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
718535733,40.0,1.0,25.0,3.0,3.0,1.0,3758.0,2047.0,1711.0,1.108,4928.0,79.0,0.646,0.545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711909933,54.0,4.0,42.0,3.0,3.0,1.0,1621.0,618.0,1003.0,0.846,4815.0,83.0,1.024,0.381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
709253433,50.0,2.0,41.0,2.0,1.0,2.0,10946.0,1912.0,9034.0,0.362,2448.0,58.0,0.45,0.175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719797758,56.0,1.0,36.0,3.0,1.0,1.0,3422.0,2517.0,905.0,0.914,4922.0,84.0,0.68,0.736,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
789420933,39.0,2.0,30.0,3.0,1.0,3.0,3108.0,778.0,2330.0,0.645,4130.0,87.0,0.706,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709850508,33.0,2.0,20.0,3.0,2.0,5.0,3202.0,0.0,3202.0,1.012,2917.0,37.0,0.682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715335558,43.0,5.0,36.0,2.0,1.0,2.0,1855.0,907.0,948.0,0.816,4191.0,81.0,0.761,0.489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711516783,47.0,4.0,36.0,2.0,1.0,1.0,2155.0,1119.0,1036.0,0.815,5441.0,91.0,0.717,0.519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
798917883,42.0,4.0,36.0,2.0,3.0,2.0,4150.0,2517.0,1633.0,0.619,4620.0,76.0,1.171,0.607,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
721525758,45.0,5.0,35.0,2.0,2.0,2.0,2226.0,1229.0,997.0,0.784,4928.0,77.0,0.638,0.552,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
716249508,48.0,5.0,36.0,3.0,2.0,1.0,1610.0,0.0,1610.0,0.424,4243.0,85.0,0.848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716953083,53.0,2.0,41.0,3.0,2.0,2.0,2046.0,1260.0,786.0,0.768,4228.0,81.0,0.884,0.616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
712448658,52.0,1.0,36.0,3.0,3.0,2.0,1795.0,0.0,1795.0,0.718,2281.0,55.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711766758,42.0,4.0,30.0,3.0,2.0,1.0,1531.0,987.0,544.0,0.831,4373.0,67.0,0.811,0.645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709432833,53.0,1.0,36.0,2.0,2.0,3.0,1472.0,1196.0,276.0,1.24,4859.0,73.0,0.973,0.812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719964933,50.0,5.0,41.0,3.0,2.0,2.0,1438.3,0.0,1438.3,0.683,4550.0,78.0,0.857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719857008,37.0,1.0,36.0,3.0,3.0,1.0,2886.0,2198.0,688.0,0.828,4531.0,81.0,0.723,0.762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
758340108,39.0,2.0,29.0,3.0,3.0,2.0,10024.0,913.0,9111.0,0.568,3906.0,78.0,0.592,0.091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
708276183,52.0,3.0,45.0,2.0,4.0,1.0,1760.0,0.0,1760.0,0.046,1554.0,35.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716481408,38.0,2.0,36.0,3.0,1.0,1.0,1461.0,0.0,1461.0,0.681,4769.0,76.0,0.949,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720590058,51.0,1.0,36.0,3.0,3.0,3.0,8840.0,1794.0,7046.0,0.848,2839.0,47.0,0.808,0.203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
789347133,38.0,2.0,28.0,2.0,1.0,1.0,4468.0,2395.0,2073.0,0.706,4690.0,79.0,0.756,0.536,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719112258,42.0,4.0,35.0,3.0,3.0,3.0,2516.0,1360.0,1156.0,1.193,4692.0,79.0,0.681,0.541,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
